order_id,customer_id,product_id,order_date,quantity,discount,price,sales,profit
360,332,182,2023-01-15 23:00:00,2,0.25,181.33,272.0,60.08
361,350,100,2023-01-16 00:00:00,1,0.2,1407.24,1125.79,77.47
362,361,30,2023-01-16 01:00:00,5,0.22,177.44,692.02,112.28
363,257,45,2023-01-16 02:00:00,1,0.18,1607.63,1318.26,97.19
364,133,19,2023-01-16 03:00:00,1,0.13,1696.87,1476.28,295.06
365,276,34,2023-01-16 04:00:00,1,0.23,671.57,517.11,62.19
366,264,141,2023-01-16 05:00:00,6,0.02,1741.22,10238.37,1247.2
367,171,171,2023-01-16 06:00:00,9,0.2,1105.47,7959.38,550.72
368,460,62,2023-01-16 07:00:00,1,0.3,627.8,439.46,56.06
369,1,118,2023-01-16 08:00:00,5,0.23,219.62,845.54,149.38
370,313,100,2023-01-16 09:00:00,9,0.09,1407.24,11525.3,2260.86
371,64,22,2023-01-16 10:00:00,9,0.08,122.16,1011.48,67.43
372,374,180,2023-01-16 11:00:00,1,0.2,636.88,509.5,108.45
373,468,180,2023-01-16 12:00:00,8,0.27,636.88,3719.38,640.55
374,284,111,2023-01-16 13:00:00,1,0.17,302.55,251.12,46.26
375,121,164,2023-01-16 14:00:00,8,0.16,1282.04,8615.31,2224.47
376,107,73,2023-01-16 15:00:00,1,0.05,224.35,213.13,28.89
377,421,147,2023-01-16 16:00:00,5,0.21,1517.8,5995.31,560.64
378,175,38,2023-01-16 17:00:00,8,0.21,504.27,3186.99,599.0
379,485,70,2023-01-16 18:00:00,6,0.29,475.6,2026.06,579.97
380,204,116,2023-01-16 19:00:00,9,0.09,1327.72,10874.03,1951.53
381,165,79,2023-01-16 20:00:00,1,0.23,375.72,289.3,74.63
382,305,185,2023-01-16 21:00:00,9,0.13,1260.79,9871.99,2361.95
383,497,148,2023-01-16 22:00:00,1,0.17,359.28,298.2,53.55
384,120,9,2023-01-16 23:00:00,3,0.24,1157.49,2639.08,559.19
385,44,32,2023-01-17 00:00:00,1,0.07,1102.01,1024.87,155.44
386,312,132,2023-01-17 01:00:00,3,0.1,1658.13,4476.95,817.75
387,156,50,2023-01-17 02:00:00,2,0.23,985.76,1518.07,268.43
388,367,82,2023-01-17 03:00:00,2,0.17,1888.33,3134.63,712.43
389,207,5,2023-01-17 04:00:00,9,0.03,126.88,1107.66,168.91
390,390,148,2023-01-17 05:00:00,8,0.13,359.28,2500.59,187.4
391,108,87,2023-01-17 06:00:00,1,0.18,394.23,323.27,79.91
392,251,126,2023-01-17 07:00:00,4,0.27,1382.35,4036.46,892.92
393,445,75,2023-01-17 08:00:00,1,0.06,1764.28,1658.42,476.85
394,404,165,2023-01-17 09:00:00,1,0.24,556.62,423.03,66.49
395,370,22,2023-01-17 10:00:00,4,0.04,122.16,469.09,32.63
396,334,186,2023-01-17 11:00:00,2,0.07,139.2,258.91,20.82
397,130,68,2023-01-17 12:00:00,3,0.07,799.44,2230.44,542.73
398,457,44,2023-01-17 13:00:00,9,0.26,1881.18,12528.66,838.66
399,293,34,2023-01-17 14:00:00,2,0.06,671.57,1262.55,349.67
400,20,77,2023-01-17 15:00:00,4,0.24,961.43,2922.75,351.94
401,282,42,2023-01-17 16:00:00,1,0.14,1755.67,1509.88,414.79
402,285,137,2023-01-17 17:00:00,2,0.3,1763.33,2468.66,600.81
403,1,106,2023-01-17 18:00:00,5,0.25,1206.23,4523.36,1211.36
404,119,95,2023-01-17 19:00:00,1,0.22,1859.12,1450.11,150.1
405,35,135,2023-01-17 20:00:00,7,0.26,1153.18,5973.47,1188.26
406,198,68,2023-01-17 21:00:00,4,0.19,799.44,2590.19,190.11
407,485,147,2023-01-17 22:00:00,6,0.25,1517.8,6830.1,686.9
408,245,159,2023-01-17 23:00:00,8,0.08,1039.56,7651.16,975.34
409,59,128,2023-01-18 00:00:00,6,0.03,1709.85,9951.33,2340.58
410,325,163,2023-01-18 01:00:00,2,0.18,1963.31,3219.83,180.89
411,161,185,2023-01-18 02:00:00,1,0.13,1260.79,1096.89,302.5
412,497,85,2023-01-18 03:00:00,8,0.13,1049.74,7306.19,494.64
413,179,189,2023-01-18 04:00:00,8,0.16,1939.31,13032.16,1878.23
414,206,159,2023-01-18 05:00:00,9,0.11,1039.56,8326.88,585.15
415,12,83,2023-01-18 06:00:00,6,0.19,1316.81,6399.7,1550.28
416,490,95,2023-01-18 07:00:00,1,0.01,1859.12,1840.53,157.05
417,276,181,2023-01-18 08:00:00,9,0.29,1430.94,9143.71,2479.68
418,181,32,2023-01-18 09:00:00,3,0.28,1102.01,2380.34,434.54
419,242,66,2023-01-18 10:00:00,6,0.28,1976.06,8536.58,2451.01
420,216,187,2023-01-18 11:00:00,9,0.11,1749.5,14013.5,1717.92
421,251,116,2023-01-18 12:00:00,3,0.16,1327.72,3345.85,547.31
422,299,138,2023-01-18 13:00:00,5,0.29,1604.98,5697.68,1273.78
423,126,130,2023-01-18 14:00:00,5,0.27,987.14,3603.06,929.51
424,482,194,2023-01-18 15:00:00,7,0.24,93.14,495.5,76.97
425,217,60,2023-01-18 16:00:00,4,0.12,741.51,2610.12,712.85
426,306,17,2023-01-18 17:00:00,4,0.17,974.72,3236.07,257.26
427,285,96,2023-01-18 18:00:00,7,0.24,1990.07,10587.17,2405.1
428,185,144,2023-01-18 19:00:00,9,0.08,1410.07,11675.38,1600.11
429,39,16,2023-01-18 20:00:00,4,0.19,1891.32,6127.88,461.64
430,223,46,2023-01-18 21:00:00,4,0.25,1995.97,5987.91,878.22
431,184,167,2023-01-18 22:00:00,6,0.21,1102.97,5228.08,1411.86
432,495,159,2023-01-18 23:00:00,6,0.14,1039.56,5364.13,1583.13
433,427,107,2023-01-19 00:00:00,7,0.18,1181.17,6779.92,1004.78
434,178,88,2023-01-19 01:00:00,1,0.3,479.95,335.96,91.25
435,407,129,2023-01-19 02:00:00,3,0.18,1015.54,2498.23,443.22
436,428,139,2023-01-19 03:00:00,9,0.24,1333.98,9124.42,2091.81
437,294,119,2023-01-19 04:00:00,6,0.22,846.48,3961.53,243.01
438,340,85,2023-01-19 05:00:00,6,0.21,1049.74,4975.77,942.05
439,151,4,2023-01-19 06:00:00,5,0.21,1890.92,7469.13,504.47
440,384,71,2023-01-19 07:00:00,3,0.14,1902.42,4908.24,575.02
441,126,154,2023-01-19 08:00:00,5,0.14,703.48,3024.96,579.9
442,301,111,2023-01-19 09:00:00,1,0.14,302.55,260.19,65.51
443,308,50,2023-01-19 10:00:00,3,0.01,985.76,2927.71,556.92
444,336,140,2023-01-19 11:00:00,4,0.07,1708.63,6356.1,1805.44
445,434,95,2023-01-19 12:00:00,5,0.05,1859.12,8830.82,2230.52
446,234,92,2023-01-19 13:00:00,9,0.27,162.79,1069.53,95.25
447,380,65,2023-01-19 14:00:00,4,0.08,84.85,312.25,45.98
448,375,47,2023-01-19 15:00:00,3,0.04,733.89,2113.6,458.91
449,8,181,2023-01-19 16:00:00,1,0.04,1430.94,1373.7,390.96
450,498,106,2023-01-19 17:00:00,6,0.21,1206.23,5717.53,1697.7
451,341,199,2023-01-19 18:00:00,7,0.0,919.51,6436.57,1549.9
452,129,130,2023-01-19 19:00:00,8,0.14,987.14,6791.52,1313.77
453,264,106,2023-01-19 20:00:00,1,0.04,1206.23,1157.98,276.93
454,157,24,2023-01-19 21:00:00,4,0.25,498.52,1495.56,176.94
455,352,4,2023-01-19 22:00:00,5,0.29,1890.92,6712.77,811.58
456,358,108,2023-01-19 23:00:00,2,0.29,228.4,324.33,69.27
457,5,19,2023-01-20 00:00:00,1,0.13,1696.87,1476.28,395.58
458,495,154,2023-01-20 01:00:00,8,0.19,703.48,4558.55,1333.16
459,86,40,2023-01-20 02:00:00,6,0.18,1746.69,8593.71,1163.02
460,175,50,2023-01-20 03:00:00,5,0.11,985.76,4386.63,1092.88
461,290,171,2023-01-20 04:00:00,9,0.13,1105.47,8655.83,2275.47
462,193,75,2023-01-20 05:00:00,2,0.02,1764.28,3457.99,711.63
463,311,195,2023-01-20 06:00:00,8,0.24,681.04,4140.72,566.86
464,119,12,2023-01-20 07:00:00,9,0.07,1409.97,11801.45,2416.61
465,218,195,2023-01-20 08:00:00,1,0.14,681.04,585.69,114.86
466,427,27,2023-01-20 09:00:00,7,0.14,1407.76,8474.72,1708.77
467,458,113,2023-01-20 10:00:00,8,0.17,1913.52,12705.77,2602.33
468,414,182,2023-01-20 11:00:00,3,0.25,181.33,407.99,106.8
469,114,194,2023-01-20 12:00:00,4,0.21,93.14,294.32,27.23
470,466,49,2023-01-20 13:00:00,3,0.2,833.77,2001.05,283.8
471,145,144,2023-01-20 14:00:00,7,0.16,1410.07,8291.21,1629.23
472,26,130,2023-01-20 15:00:00,9,0.03,987.14,8617.73,1041.3
473,136,60,2023-01-20 16:00:00,3,0.12,741.51,1957.59,576.59
474,303,182,2023-01-20 17:00:00,6,0.29,181.33,772.47,89.44
475,232,30,2023-01-20 18:00:00,8,0.3,177.44,993.66,166.35
476,369,84,2023-01-20 19:00:00,6,0.22,1235.09,5780.22,1556.85
477,76,166,2023-01-20 20:00:00,2,0.07,1286.31,2392.54,167.52
478,475,28,2023-01-20 21:00:00,7,0.03,712.76,4839.64,1234.94
479,328,25,2023-01-20 22:00:00,2,0.12,285.11,501.79,96.72
480,345,96,2023-01-20 23:00:00,2,0.26,1990.07,2945.3,170.68
481,302,125,2023-01-21 00:00:00,2,0.22,479.36,747.8,206.19
482,452,10,2023-01-21 01:00:00,1,0.27,1835.2,1339.7,80.11
483,289,188,2023-01-21 02:00:00,1,0.18,1948.3,1597.61,285.66
484,1,42,2023-01-21 03:00:00,7,0.04,1755.67,11798.1,734.52
485,147,40,2023-01-21 04:00:00,5,0.03,1746.69,8471.45,574.36
486,287,77,2023-01-21 05:00:00,3,0.01,961.43,2855.45,776.11
487,464,105,2023-01-21 06:00:00,1,0.17,1097.1,910.59,219.87
488,142,118,2023-01-21 07:00:00,6,0.07,219.62,1225.48,121.61
489,53,42,2023-01-21 08:00:00,1,0.22,1755.67,1369.42,280.89
490,304,47,2023-01-21 09:00:00,9,0.21,733.89,5217.96,1297.55
491,69,165,2023-01-21 10:00:00,2,0.1,556.62,1001.92,272.92
492,361,22,2023-01-21 11:00:00,1,0.05,122.16,116.05,19.39
493,90,185,2023-01-21 12:00:00,7,0.03,1260.79,8560.76,2348.86
494,446,107,2023-01-21 13:00:00,6,0.22,1181.17,5527.88,978.23
495,220,27,2023-01-21 14:00:00,6,0.14,1407.76,7264.04,1613.03
496,450,41,2023-01-21 15:00:00,5,0.1,91.48,411.66,121.34
497,498,80,2023-01-21 16:00:00,4,0.26,1982.78,5869.03,639.65
498,192,162,2023-01-21 17:00:00,4,0.18,1253.01,4109.87,378.64
499,454,160,2023-01-21 18:00:00,3,0.16,62.45,157.37,21.32
500,63,89,2023-01-21 19:00:00,8,0.22,413.55,2580.55,235.09
501,73,66,2023-01-21 20:00:00,7,0.24,1976.06,10512.64,1272.46
502,161,12,2023-01-21 21:00:00,9,0.21,1409.97,10024.89,2363.33
503,169,168,2023-01-21 22:00:00,1,0.13,1570.7,1366.51,231.46
504,89,73,2023-01-21 23:00:00,7,0.11,224.35,1397.7,200.93
505,176,76,2023-01-22 00:00:00,4,0.23,1892.23,5828.07,828.64
506,269,90,2023-01-22 01:00:00,7,0.16,1570.19,9232.72,910.65
507,73,10,2023-01-22 02:00:00,1,0.21,1835.2,1449.81,234.66
508,245,96,2023-01-22 03:00:00,5,0.27,1990.07,7263.76,1497.49
509,77,176,2023-01-22 04:00:00,3,0.27,249.89,547.26,46.4
510,159,20,2023-01-22 05:00:00,5,0.08,672.25,3092.35,906.69
511,489,39,2023-01-22 06:00:00,4,0.06,97.58,366.9,59.0
512,459,60,2023-01-22 07:00:00,2,0.08,741.51,1364.38,391.56
513,324,66,2023-01-22 08:00:00,4,0.23,1976.06,6086.26,509.21
514,98,65,2023-01-22 09:00:00,3,0.11,84.85,226.55,54.78
515,381,179,2023-01-22 10:00:00,1,0.05,182.28,173.17,35.4
516,102,124,2023-01-22 11:00:00,8,0.03,208.04,1614.39,411.7
517,494,164,2023-01-22 12:00:00,5,0.1,1282.04,5769.18,1154.81
518,132,152,2023-01-22 13:00:00,4,0.04,1660.34,6375.71,1853.48
519,102,155,2023-01-22 14:00:00,5,0.05,1499.84,7124.24,1472.82
520,19,130,2023-01-22 15:00:00,4,0.21,987.14,3119.36,767.83
521,454,159,2023-01-22 16:00:00,3,0.01,1039.56,3087.49,831.76
522,482,57,2023-01-22 17:00:00,5,0.04,1488.29,7143.79,1633.4
523,82,78,2023-01-22 18:00:00,4,0.25,1246.15,3738.45,676.88
524,397,194,2023-01-22 19:00:00,1,0.25,93.14,69.86,8.26
525,489,29,2023-01-22 20:00:00,3,0.1,1463.3,3950.91,1041.55
526,279,15,2023-01-22 21:00:00,8,0.03,1943.56,15082.03,2566.13
527,339,12,2023-01-22 22:00:00,7,0.21,1409.97,7797.13,1599.79
528,365,101,2023-01-22 23:00:00,2,0.11,350.1,623.18,43.5
529,331,156,2023-01-23 00:00:00,1,0.01,363.48,359.85,62.74
530,129,84,2023-01-23 01:00:00,3,0.05,1235.09,3520.01,790.38
531,344,125,2023-01-23 02:00:00,5,0.04,479.36,2300.93,451.02
532,310,103,2023-01-23 03:00:00,1,0.18,487.66,399.88,64.84
533,455,24,2023-01-23 04:00:00,3,0.27,498.52,1091.76,115.57
534,89,149,2023-01-23 05:00:00,3,0.24,1767.7,4030.36,513.54
535,213,138,2023-01-23 06:00:00,5,0.16,1604.98,6740.92,1517.76
536,143,110,2023-01-23 07:00:00,3,0.13,567.92,1482.27,157.19
537,65,78,2023-01-23 08:00:00,9,0.19,1246.15,9084.43,1866.23
538,76,101,2023-01-23 09:00:00,1,0.13,350.1,304.59,60.14
539,199,146,2023-01-23 10:00:00,4,0.07,1256.29,4673.4,1367.46
540,143,142,2023-01-23 11:00:00,4,0.2,1431.31,4580.19,298.61
541,405,162,2023-01-23 12:00:00,1,0.26,1253.01,927.23,71.43
542,403,128,2023-01-23 13:00:00,2,0.11,1709.85,3043.53,537.25
543,316,58,2023-01-23 14:00:00,1,0.25,515.62,386.72,70.3
544,93,76,2023-01-23 15:00:00,6,0.13,1892.23,9877.44,592.47
545,473,150,2023-01-23 16:00:00,3,0.12,1750.09,4620.24,1184.92
546,417,198,2023-01-23 17:00:00,7,0.01,1382.43,9580.24,1663.9
547,305,36,2023-01-23 18:00:00,5,0.21,1777.66,7021.76,959.6
548,224,173,2023-01-23 19:00:00,9,0.24,716.65,4901.89,635.84
549,497,164,2023-01-23 20:00:00,7,0.2,1282.04,7179.42,1905.07
550,291,22,2023-01-23 21:00:00,4,0.05,122.16,464.21,46.04
551,428,127,2023-01-23 22:00:00,5,0.03,198.46,962.53,86.73
552,102,80,2023-01-23 23:00:00,5,0.17,1982.78,8228.54,849.96
553,474,189,2023-01-24 00:00:00,5,0.12,1939.31,8532.96,1759.97
554,267,100,2023-01-24 01:00:00,9,0.13,1407.24,11018.69,2784.78
555,355,184,2023-01-24 02:00:00,3,0.29,724.47,1543.12,204.84
556,456,96,2023-01-24 03:00:00,6,0.22,1990.07,9313.53,869.56
557,110,161,2023-01-24 04:00:00,8,0.12,609.72,4292.43,439.11
558,462,173,2023-01-24 05:00:00,9,0.01,716.65,6385.35,1307.69
559,330,164,2023-01-24 06:00:00,7,0.01,1282.04,8884.54,990.7
560,450,148,2023-01-24 07:00:00,3,0.21,359.28,851.49,229.32
561,430,18,2023-01-24 08:00:00,1,0.25,1730.98,1298.24,98.63
562,265,38,2023-01-24 09:00:00,4,0.21,504.27,1593.49,92.57
563,3,195,2023-01-24 10:00:00,6,0.12,681.04,3595.89,259.24
564,85,151,2023-01-24 11:00:00,3,0.01,107.03,317.88,83.1
565,282,109,2023-01-24 12:00:00,1,0.29,1761.05,1250.35,266.08
566,328,123,2023-01-24 13:00:00,6,0.3,1016.96,4271.23,1236.25
567,304,144,2023-01-24 14:00:00,1,0.16,1410.07,1184.46,158.81
568,450,187,2023-01-24 15:00:00,9,0.02,1749.5,15430.59,1591.97
569,454,197,2023-01-24 16:00:00,1,0.16,1552.29,1303.92,248.39
570,412,196,2023-01-24 17:00:00,6,0.27,1002.85,4392.48,810.22
571,117,149,2023-01-24 18:00:00,1,0.2,1767.7,1414.16,279.66
572,221,104,2023-01-24 19:00:00,7,0.22,486.44,2655.96,363.56
573,154,198,2023-01-24 20:00:00,3,0.03,1382.43,4022.87,207.07
574,153,140,2023-01-24 21:00:00,6,0.03,1708.63,9944.23,584.3
575,12,144,2023-01-24 22:00:00,7,0.04,1410.07,9475.67,2046.33
576,133,81,2023-01-24 23:00:00,1,0.27,501.76,366.28,66.23
577,482,87,2023-01-25 00:00:00,1,0.16,394.23,331.15,84.53
578,304,142,2023-01-25 01:00:00,5,0.24,1431.31,5438.98,680.43
579,293,61,2023-01-25 02:00:00,6,0.03,610.12,3550.9,901.46
580,463,199,2023-01-25 03:00:00,9,0.28,919.51,5958.42,931.74
581,300,46,2023-01-25 04:00:00,1,0.25,1995.97,1496.98,111.04
582,228,32,2023-01-25 05:00:00,4,0.07,1102.01,4099.48,1207.21
583,271,15,2023-01-25 06:00:00,8,0.26,1943.56,11505.88,2047.86
584,43,44,2023-01-25 07:00:00,9,0.08,1881.18,15576.17,3230.02
585,432,145,2023-01-25 08:00:00,3,0.06,1376.27,3881.08,844.91
586,343,169,2023-01-25 09:00:00,2,0.08,258.61,475.84,66.9
587,326,54,2023-01-25 10:00:00,4,0.27,1548.13,4520.54,1070.83
588,302,44,2023-01-25 11:00:00,2,0.27,1881.18,2746.52,734.88
589,498,98,2023-01-25 12:00:00,1,0.1,822.67,740.4,108.69
590,364,5,2023-01-25 13:00:00,3,0.21,126.88,300.71,64.43
591,379,109,2023-01-25 14:00:00,7,0.2,1761.05,9861.88,2359.76
592,427,27,2023-01-25 15:00:00,1,0.24,1407.76,1069.9,104.35
593,493,116,2023-01-25 16:00:00,2,0.09,1327.72,2416.45,321.75
594,21,87,2023-01-25 17:00:00,1,0.15,394.23,335.1,25.87
595,407,104,2023-01-25 18:00:00,8,0.2,486.44,3113.22,624.36
596,107,123,2023-01-25 19:00:00,5,0.01,1016.96,5033.95,1259.67
597,336,79,2023-01-25 20:00:00,8,0.11,375.72,2675.13,542.27
598,303,43,2023-01-25 21:00:00,3,0.21,1081.43,2562.99,243.35
599,117,97,2023-01-25 22:00:00,7,0.08,389.1,2505.8,467.56
600,124,31,2023-01-25 23:00:00,8,0.29,664.82,3776.18,977.02
601,399,99,2023-01-26 00:00:00,6,0.01,1528.57,9079.71,1141.15
602,281,17,2023-01-26 01:00:00,7,0.29,974.72,4844.36,1250.63
603,292,83,2023-01-26 02:00:00,2,0.07,1316.81,2449.27,602.9
604,203,110,2023-01-26 03:00:00,8,0.01,567.92,4497.93,249.34
605,51,182,2023-01-26 04:00:00,5,0.09,181.33,825.05,90.64
606,271,190,2023-01-26 05:00:00,7,0.24,1511.82,8042.88,1493.85
607,324,32,2023-01-26 06:00:00,1,0.23,1102.01,848.55,194.66
608,277,168,2023-01-26 07:00:00,5,0.06,1570.7,7382.29,1994.2
609,141,141,2023-01-26 08:00:00,1,0.06,1741.22,1636.75,344.14
610,470,35,2023-01-26 09:00:00,8,0.19,1270.49,8232.78,1194.46
611,275,133,2023-01-26 10:00:00,4,0.14,728.23,2505.11,240.88
612,290,29,2023-01-26 11:00:00,4,0.24,1463.3,4448.43,1067.66
613,334,70,2023-01-26 12:00:00,2,0.01,475.6,941.69,95.77
614,381,153,2023-01-26 13:00:00,5,0.18,301.3,1235.33,276.54
615,452,95,2023-01-26 14:00:00,1,0.22,1859.12,1450.11,138.2
616,496,22,2023-01-26 15:00:00,9,0.3,122.16,769.61,56.0
617,373,194,2023-01-26 16:00:00,5,0.2,93.14,372.56,42.02
618,52,173,2023-01-26 17:00:00,6,0.07,716.65,3998.91,484.8
619,494,69,2023-01-26 18:00:00,2,0.03,1375.31,2668.1,565.11
620,27,89,2023-01-26 19:00:00,1,0.19,413.55,334.98,30.22
621,157,72,2023-01-26 20:00:00,4,0.16,1583.37,5320.12,1503.34
622,239,129,2023-01-26 21:00:00,7,0.27,1015.54,5189.41,978.67
623,156,172,2023-01-26 22:00:00,6,0.22,1927.83,9022.24,1558.44
624,291,87,2023-01-26 23:00:00,1,0.15,394.23,335.1,53.17
625,136,96,2023-01-27 00:00:00,1,0.12,1990.07,1751.26,335.63
626,144,75,2023-01-27 01:00:00,8,0.12,1764.28,12420.53,690.73
627,106,167,2023-01-27 02:00:00,4,0.07,1102.97,4103.05,1220.75
628,420,54,2023-01-27 03:00:00,5,0.01,1548.13,7663.24,1451.27
629,158,88,2023-01-27 04:00:00,7,0.17,479.95,2788.51,163.96
630,146,157,2023-01-27 05:00:00,8,0.06,1645.04,12370.7,2443.14
631,2,54,2023-01-27 06:00:00,7,0.06,1548.13,10186.7,1622.43
632,433,16,2023-01-27 07:00:00,2,0.04,1891.32,3631.33,203.39
633,77,99,2023-01-27 08:00:00,4,0.06,1528.57,5747.42,1615.64
634,132,20,2023-01-27 09:00:00,1,0.01,672.25,665.53,35.03
635,90,46,2023-01-27 10:00:00,9,0.2,1995.97,14370.98,2794.69
636,345,195,2023-01-27 11:00:00,3,0.12,681.04,1797.95,522.21
637,350,193,2023-01-27 12:00:00,3,0.17,97.94,243.87,26.68
638,459,127,2023-01-27 13:00:00,9,0.19,198.46,1446.77,164.27
639,263,58,2023-01-27 14:00:00,3,0.29,515.62,1098.27,55.03
640,351,181,2023-01-27 15:00:00,8,0.02,1430.94,11218.57,747.02
641,108,111,2023-01-27 16:00:00,2,0.13,302.55,526.44,32.23
642,74,129,2023-01-27 17:00:00,3,0.07,1015.54,2833.36,724.39
643,39,81,2023-01-27 18:00:00,2,0.14,501.76,863.03,223.68
644,397,194,2023-01-27 19:00:00,1,0.28,93.14,67.06,15.54
645,159,157,2023-01-27 20:00:00,2,0.22,1645.04,2566.26,354.62
646,71,84,2023-01-27 21:00:00,8,0.2,1235.09,7904.58,2018.15
647,447,70,2023-01-27 22:00:00,9,0.13,475.6,3723.95,688.72
648,312,8,2023-01-27 23:00:00,2,0.2,402.12,643.39,81.12
649,241,29,2023-01-28 00:00:00,7,0.01,1463.3,10140.67,1615.6
650,426,112,2023-01-28 01:00:00,5,0.18,1783.06,7310.55,485.73
651,445,179,2023-01-28 02:00:00,3,0.17,182.28,453.88,129.91
652,298,161,2023-01-28 03:00:00,9,0.1,609.72,4938.73,1011.35
653,440,131,2023-01-28 04:00:00,6,0.06,1205.2,6797.33,1582.48
654,36,188,2023-01-28 05:00:00,1,0.24,1948.3,1480.71,324.49
655,84,163,2023-01-28 06:00:00,5,0.02,1963.31,9620.22,2086.99
656,452,197,2023-01-28 07:00:00,7,0.02,1552.29,10648.71,578.39
657,374,108,2023-01-28 08:00:00,4,0.13,228.4,794.83,144.14
658,263,109,2023-01-28 09:00:00,8,0.08,1761.05,12961.33,3310.68
659,310,20,2023-01-28 10:00:00,5,0.22,672.25,2621.78,160.27
660,385,73,2023-01-28 11:00:00,9,0.19,224.35,1635.51,472.73
661,172,167,2023-01-28 12:00:00,9,0.23,1102.97,7643.58,1192.7
662,376,4,2023-01-28 13:00:00,9,0.1,1890.92,15316.45,1875.86
663,173,19,2023-01-28 14:00:00,1,0.22,1696.87,1323.56,242.15
664,362,102,2023-01-28 15:00:00,2,0.26,1640.87,2428.49,607.86
665,47,173,2023-01-28 16:00:00,3,0.1,716.65,1934.96,326.41
666,379,171,2023-01-28 17:00:00,4,0.1,1105.47,3979.69,840.81
667,141,141,2023-01-28 18:00:00,9,0.27,1741.22,11439.82,2001.72
668,375,141,2023-01-28 19:00:00,6,0.01,1741.22,10342.85,2149.43
669,406,188,2023-01-28 20:00:00,1,0.11,1948.3,1733.99,146.54
670,118,185,2023-01-28 21:00:00,9,0.04,1260.79,10893.23,649.95
671,277,86,2023-01-28 22:00:00,6,0.01,499.81,2968.87,250.05
672,214,52,2023-01-28 23:00:00,4,0.03,1753.67,6804.24,826.44
673,220,111,2023-01-29 00:00:00,4,0.13,302.55,1052.87,119.33
674,393,181,2023-01-29 01:00:00,3,0.21,1430.94,3391.33,691.13
675,26,109,2023-01-29 02:00:00,7,0.09,1761.05,11217.89,1839.42
676,9,86,2023-01-29 03:00:00,3,0.25,499.81,1124.57,67.14
677,271,43,2023-01-29 04:00:00,2,0.13,1081.43,1881.69,110.49
678,10,200,2023-01-29 05:00:00,8,0.29,583.57,3314.68,240.8
679,472,200,2023-01-29 06:00:00,4,0.29,583.57,1657.34,229.16
680,378,42,2023-01-29 07:00:00,8,0.23,1755.67,10814.93,557.46
681,121,90,2023-01-29 08:00:00,1,0.28,1570.19,1130.54,196.15
682,125,115,2023-01-29 09:00:00,5,0.21,1628.56,6432.81,901.67
683,170,26,2023-01-29 10:00:00,9,0.27,200.06,1314.39,248.24
684,72,151,2023-01-29 11:00:00,1,0.07,107.03,99.54,22.91
685,152,43,2023-01-29 12:00:00,4,0.1,1081.43,3893.15,438.93
686,208,77,2023-01-29 13:00:00,6,0.23,961.43,4441.81,396.52
687,49,156,2023-01-29 14:00:00,8,0.13,363.48,2529.82,302.35
688,154,137,2023-01-29 15:00:00,3,0.25,1763.33,3967.49,200.12
689,347,20,2023-01-29 16:00:00,5,0.26,672.25,2487.32,198.99
690,293,184,2023-01-29 17:00:00,7,0.09,724.47,4614.87,1096.99
691,68,39,2023-01-29 18:00:00,1,0.25,97.58,73.18,7.74
692,50,179,2023-01-29 19:00:00,7,0.05,182.28,1212.16,361.92
693,152,12,2023-01-29 20:00:00,8,0.1,1409.97,10151.78,933.54
694,19,183,2023-01-29 21:00:00,8,0.16,1185.23,7964.75,1968.83
695,100,11,2023-01-29 22:00:00,9,0.07,116.19,972.51,220.04
696,60,154,2023-01-29 23:00:00,6,0.17,703.48,3503.33,457.3
697,167,42,2023-01-30 00:00:00,6,0.17,1755.67,8743.24,1160.09
698,202,155,2023-01-30 01:00:00,2,0.06,1499.84,2819.7,538.25
699,345,11,2023-01-30 02:00:00,3,0.24,116.19,264.91,69.7
700,146,38,2023-01-30 03:00:00,4,0.19,504.27,1633.83,239.43
701,403,98,2023-01-30 04:00:00,4,0.1,822.67,2961.61,193.38
702,164,171,2023-01-30 05:00:00,8,0.07,1105.47,8224.7,1181.11
703,458,19,2023-01-30 06:00:00,1,0.26,1696.87,1255.68,127.86
704,481,192,2023-01-30 07:00:00,4,0.25,1528.61,4585.83,1306.05
705,439,134,2023-01-30 08:00:00,4,0.07,1372.13,5104.32,1144.99
706,242,174,2023-01-30 09:00:00,1,0.01,1283.61,1270.77,79.69
707,69,116,2023-01-30 10:00:00,3,0.24,1327.72,3027.2,373.09
708,175,113,2023-01-30 11:00:00,5,0.18,1913.52,7845.43,490.76
709,49,170,2023-01-30 12:00:00,6,0.03,1534.0,8927.88,2298.97
710,483,65,2023-01-30 13:00:00,9,0.18,84.85,626.19,173.19
711,108,99,2023-01-30 14:00:00,9,0.14,1528.57,11831.13,923.66
712,226,72,2023-01-30 15:00:00,9,0.23,1583.37,10972.75,1756.44
713,161,187,2023-01-30 16:00:00,1,0.06,1749.5,1644.53,465.35
714,119,52,2023-01-30 17:00:00,9,0.14,1753.67,13573.41,1171.42
715,149,118,2023-01-30 18:00:00,8,0.05,219.62,1669.11,205.26
716,465,175,2023-01-30 19:00:00,2,0.29,1867.45,2651.78,334.31
717,150,120,2023-01-30 20:00:00,1,0.23,776.74,598.09,34.4
718,432,7,2023-01-30 21:00:00,1,0.22,1854.23,1446.3,85.43
719,293,11,2023-01-30 22:00:00,6,0.21,116.19,550.74,158.72
720,143,103,2023-01-30 23:00:00,9,0.13,487.66,3818.38,736.08
